Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Dirk Stamer,SPD,12 (Landkreis Rostock II),,https://de.wikipedia.org/wiki/Datei:2017-05-18_-_Dirk_Stamer_-_1613.jpg,https://de.wikipedia.org/wiki/Dirk_Stamer
Jürgen Strohschein,AfD,36 (Vorpommern-Greifswald V),,https://de.wikipedia.org/wiki/Datei:2017-05-18_-_J%C3%BCrgen_Strohschein_-_1399.jpg,https://de.wikipedia.org/wiki/J%C3%BCrgen_Strohschein
Martina Tegtmeier,SPD,28 (Nordwestmecklenburg II),,https://de.wikipedia.org/wiki/Datei:Martina_Tegtmeier_6204201.jpg,https://de.wikipedia.org/wiki/Martina_Tegtmeier
Wolfgang Waldmüller,CDU,Landesliste,,https://de.wikipedia.org/wiki/Datei:2017-05-18_-_Wolfgang_Waldm%C3%BCller_-_1557.jpg,https://de.wikipedia.org/wiki/Wolfgang_Waldm%C3%BCller
Ralph Weber,AfD,30 (Vorpommern-Greifswald III),,https://de.wikipedia.org/wiki/Datei:2019-03-14_Ralph_Weber_Landtag_Mecklenburg-Vorpommern_6417.jpg,https://de.wikipedia.org/wiki/Ralph_Weber_(Rechtswissenschaftler)
Wolfgang Weiß,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Wolfgang_Wei%C3%9F_(Politiker)
Christel Weißig,fraktionslos,Landesliste,Austritt aus der AfD-Fraktion am 25. September 2017; fraktionslos seit 1. Oktober 2019,https://de.wikipedia.org/wiki/Datei:18-05-2017-Christel_Wei%C3%9Fig-JonasR.jpg,https://de.wikipedia.org/wiki/Christel_Wei%C3%9Fig
Bernhard Wildt,CDU,Landesliste,Austritt aus der AfD-Fraktion am 25. September 2017; Eintritt in die CDU-Fraktion am 1. Oktober 2019,https://de.wikipedia.org/wiki/Datei:2017-05-18_-_Bernhard_Wildt_-_1505.jpg,https://de.wikipedia.org/wiki/Bernhard_Wildt
Susann Wippermann,SPD,23 (Vorpommern-Rügen I),,https://de.wikipedia.org/wiki/Datei:18-05-2017-Susann_Wippermann-JonasR.jpg,https://de.wikipedia.org/wiki/Susann_Wippermann
Thomas Würdisch,SPD,Landesliste,nachgerückt am 22. Oktober 2019 für Erwin Sellering,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Thomas_W%C3%BCrdisch
