Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Karin Logemann,SPD,Wesermarsch,,"https://de.wikipedia.org/wiki/Datei:Logemann,_Karin.jpg",https://de.wikipedia.org/wiki/Karin_Logemann
Oliver Lottke,SPD,Unterweser,,"https://de.wikipedia.org/wiki/Datei:Lottke,_Oliver.jpg",https://de.wikipedia.org/wiki/Oliver_Lottke
Bernd Lynack,SPD,Hildesheim,,"https://de.wikipedia.org/wiki/Datei:Lynack,_Bernd-2.jpg",https://de.wikipedia.org/wiki/Bernd_Lynack
Susanne Menge,GRÜNE,Landesliste,nachgerückt am 19. November 2019 für Belit Onay,"https://de.wikipedia.org/wiki/Datei:Menge,_Susanne-9013.jpg",https://de.wikipedia.org/wiki/Susanne_Menge
Volker Meyer,CDU,Syke,,"https://de.wikipedia.org/wiki/Datei:Meyer,_Volker.jpg",https://de.wikipedia.org/wiki/Volker_Meyer
Christian Meyer,GRÜNE,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Meyer,_Christian.jpg",https://de.wikipedia.org/wiki/Christian_Meyer_(Politiker)
Anette Meyer zu Strohen,CDU,Landesliste,,https://de.wikipedia.org/wiki/Datei:Meyer_zu_strohen.jpg,https://de.wikipedia.org/wiki/Anette_Meyer_zu_Strohen
Axel Miesner,CDU,Osterholz,,"https://de.wikipedia.org/wiki/Datei:Miesner,_Axel.jpg",https://de.wikipedia.org/wiki/Axel_Miesner
Johanne Modder,SPD,Leer/Borkum,,https://de.wikipedia.org/wiki/Datei:Landtag_Niedersachsen_DSCF7242.JPG,https://de.wikipedia.org/wiki/Johanne_Modder
Matthias Möhle,SPD,Peine,,"https://de.wikipedia.org/wiki/Datei:M%C3%B6hle,_Matthias.jpg",https://de.wikipedia.org/wiki/Matthias_M%C3%B6hle
Marco Mohrmann,CDU,Bremervörde,,"https://de.wikipedia.org/wiki/Datei:Mohrmann,_Marco.jpg",https://de.wikipedia.org/wiki/Marco_Mohrmann
Hanna Naber,SPD,Oldenburg-Nord/West,,"https://de.wikipedia.org/wiki/Datei:Naber,_Hanna.jpg",https://de.wikipedia.org/wiki/Hanna_Naber
Jens Nacke,CDU,Ammerland,,"https://de.wikipedia.org/wiki/Datei:Nacke,_Jens-9313.jpg",https://de.wikipedia.org/wiki/Jens_Nacke
Esther Niewerth-Baumann,CDU,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Niewerth-Baumann,_Esther.jpg",https://de.wikipedia.org/wiki/Esther_Niewerth-Baumann
Frank Oesterhelweg,CDU,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Oesterhelweg,_Frank.jpg",https://de.wikipedia.org/wiki/Frank_Oesterhelweg
Wiebke Osigus,SPD,Neustadt/Wunstorf,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Wiebke_Osigus
Dragos Pancescu,GRÜNE,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Pancescu,_Dragos.jpg",https://de.wikipedia.org/wiki/Dragos_Pancescu
Christos Pantazis,SPD,Braunschweig-Nord,,https://de.wikipedia.org/wiki/Datei:Portrait_Christos_Pantazis.jpg,https://de.wikipedia.org/wiki/Christos_Pantazis
Gudrun Pieper,CDU,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Pieper,_Gudrun.jpg",https://de.wikipedia.org/wiki/Gudrun_Pieper
Boris Pistorius,SPD,Osnabrück-West,,"https://de.wikipedia.org/wiki/Datei:Pistorius,_Boris-9084.jpg",https://de.wikipedia.org/wiki/Boris_Pistorius
Christoph Plett,CDU,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Plett,_Christoph.jpg",https://de.wikipedia.org/wiki/Christoph_Plett
Stefan Politze,SPD,Hannover-Ricklingen,,https://de.wikipedia.org/wiki/Datei:Landtag_Niedersachsen_DSCF7286.JPG,https://de.wikipedia.org/wiki/Stefan_Politze
Guido Pott,SPD,Bramsche,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Guido_Pott
Ulf Prange,SPD,Oldenburg-Mitte/Süd,,https://de.wikipedia.org/wiki/Datei:Ulf_Prange_aktuell_cropped.jpg,https://de.wikipedia.org/wiki/Ulf_Prange
Philipp Raulfs,SPD,Gifhorn-Süd,,"https://de.wikipedia.org/wiki/Datei:Raulfs,_Philipp.jpg",https://de.wikipedia.org/wiki/Philipp_Raulfs
Laura Rebuschat,CDU,Landesliste,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Laura_Rebuschat
Thiemo Röhler,CDU,Landesliste,,"https://de.wikipedia.org/wiki/Datei:R%C3%B6hler,_Thiemo.jpg",https://de.wikipedia.org/wiki/Thiemo_R%C3%B6hler
Harm Rykena,fraktionslos,Landesliste,Auflösung der AfD-Fraktion am 29. September 2020[4],https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Harm_Rykena
Alexander Saipa,SPD,Goslar,,"https://de.wikipedia.org/wiki/Datei:Saipa,_Alexander.jpg",https://de.wikipedia.org/wiki/Alexander_Saipa
Marcel Scharrelmann,CDU,Diepholz,,"https://de.wikipedia.org/wiki/Datei:Scharrelmann,_Marcel.jpg",https://de.wikipedia.org/wiki/Marcel_Scharrelmann
Oliver Schatta,CDU,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Schatta,_Oliver.jpg",https://de.wikipedia.org/wiki/Oliver_Schatta
Jörn Schepelmann,CDU,Bergen,,"https://de.wikipedia.org/wiki/Datei:Schepelmann,_J%C3%B6rn.jpg",https://de.wikipedia.org/wiki/J%C3%B6rn_Schepelmann
Frank Schmädeke,CDU,Nienburg-Nord,,"https://de.wikipedia.org/wiki/Datei:Schm%C3%A4deke,_Frank.jpg",https://de.wikipedia.org/wiki/Frank_Schm%C3%A4deke
Heiner Schönecke,CDU,Buchholz,,https://de.wikipedia.org/wiki/Datei:Landtag_Niedersachsen_DSCF7327.JPG,https://de.wikipedia.org/wiki/Heiner_Sch%C3%B6necke
Andrea Schröder-Ehlers,SPD,Lüneburg,,"https://de.wikipedia.org/wiki/Datei:Schr%C3%B6der-Ehlers,_Andrea.jpg",https://de.wikipedia.org/wiki/Andrea_Schr%C3%B6der-Ehlers
Doris Schröder-Köpf,SPD,Hannover-Döhren,,"https://de.wikipedia.org/wiki/Datei:Schr%C3%B6der-K%C3%B6pf,_Doris-8894.jpg",https://de.wikipedia.org/wiki/Doris_Schr%C3%B6der-K%C3%B6pf
Detlev Schulz-Hendel,GRÜNE,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Schulz-Hendel,_Detlev.jpg",https://de.wikipedia.org/wiki/Detlev_Schulz-Hendel
Uwe Schünemann,CDU,Landesliste,,https://de.wikipedia.org/wiki/Datei:Landtag_Niedersachsen_DSCF7716.JPG,https://de.wikipedia.org/wiki/Uwe_Sch%C3%BCnemann
Claudia Schüßler,SPD,Barsinghausen,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Claudia_Sch%C3%BC%C3%9Fler
Susanne Schütz,FDP,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Sch%C3%BCtz,_Susanne.jpg",https://de.wikipedia.org/wiki/Susanne_Sch%C3%BCtz_(Politikerin)
Annette Schütze,SPD,Braunschweig-Süd,,"https://de.wikipedia.org/wiki/Datei:Sch%C3%BCtze,_Annette.jpg",https://de.wikipedia.org/wiki/Annette_Sch%C3%BCtze
Uwe Schwarz,SPD,Einbeck,,https://de.wikipedia.org/wiki/Datei:Uwe_Schwarz_2009_(45).jpg,https://de.wikipedia.org/wiki/Uwe_Schwarz
Kai Seefried,CDU,Stade,,"https://de.wikipedia.org/wiki/Datei:Seefried,_Kai.jpg",https://de.wikipedia.org/wiki/Kai_Seefried
Volker Senftleben,SPD,Alfeld,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Volker_Senftleben
Wiard Siebels,SPD,Aurich,,"https://de.wikipedia.org/wiki/Datei:Siebels,_Wiard.jpg",https://de.wikipedia.org/wiki/Wiard_Siebels
Stephan Siemer,CDU,Vechta,,"https://de.wikipedia.org/wiki/Datei:Siemer,_Stephan.jpg",https://de.wikipedia.org/wiki/Stephan_Siemer
Miriam Staudte,GRÜNE,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Staudte,_Miriam.jpg",https://de.wikipedia.org/wiki/Miriam_Staudte
Ulf Thiele,CDU,Leer,,"https://de.wikipedia.org/wiki/Datei:Thiele,_Ulf.jpg",https://de.wikipedia.org/wiki/Ulf_Thiele
Björn Thümler,CDU,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Th%C3%BCmler,_Bj%C3%B6rn-9173.jpg",https://de.wikipedia.org/wiki/Bj%C3%B6rn_Th%C3%BCmler
Petra Tiemann,SPD,Landesliste,nachgerückt am 19. November 2019 für Uwe Santjer,https://de.wikipedia.org/wiki/Datei:Petra_Tiemann_(Martin_Rulsch)_2.jpg,https://de.wikipedia.org/wiki/Petra_Tiemann
Sabine Tippelt,SPD,Holzminden,,"https://de.wikipedia.org/wiki/Datei:Tippelt,_Sabine.jpg",https://de.wikipedia.org/wiki/Sabine_Tippelt
Dirk Toepffer,CDU,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Toepffer,_Dirk.jpg",https://de.wikipedia.org/wiki/Dirk_Toepffer
Grant Hendrik Tonne,SPD,Landesliste,nachgerückt am 23. April 2020 für Dirk Adomat,"https://de.wikipedia.org/wiki/Datei:Tonne,_Grant_Hendrik_crop.jpg",https://de.wikipedia.org/wiki/Grant_Hendrik_Tonne
Eva Viehoff,GRÜNE,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Viehoff,_Eva.jpg",https://de.wikipedia.org/wiki/Eva_Viehoff
Ulrich Watermann,SPD,Bad Pyrmont,,"https://de.wikipedia.org/wiki/Datei:Watermann,_Ulrich.jpg",https://de.wikipedia.org/wiki/Ulrich_Watermann
Stephan Weil,SPD,Hannover-Buchholz,,https://de.wikipedia.org/wiki/Datei:Stephan_Weil_(2013)_cropped.jpg,https://de.wikipedia.org/wiki/Stephan_Weil
Stefan Wenzel,GRÜNE,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Wenzel,_Stefan.jpg",https://de.wikipedia.org/wiki/Stefan_Wenzel
Lasse Weritz,CDU,Geestland,,"https://de.wikipedia.org/wiki/Datei:Weritz,_Lasse.jpg",https://de.wikipedia.org/wiki/Lasse_Weritz
Thela Wernstedt,SPD,Hannover-Linden,,https://de.wikipedia.org/wiki/Datei:Thela_Wernstedt.jpg,https://de.wikipedia.org/wiki/Thela_Wernstedt
Editha Westmann,CDU,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Westmann,_Editha.jpg",https://de.wikipedia.org/wiki/Editha_Westmann
Klaus Wichmann,fraktionslos,Landesliste,Auflösung der AfD-Fraktion am 29. September 2020[4],https://de.wikipedia.org/wiki/Datei:2018-02-28_AfD_Klaus_Wichmann_MdL-6233.jpg,https://de.wikipedia.org/wiki/Klaus_Wichmann
Stefan Wirtz,fraktionslos,Landesliste,Austritt aus der AfD-Fraktion am 22. September 2020[2],https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Stefan_Wirtz
Mareike Wulf,CDU,Landesliste,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Mareike_Wulf
Sebastian Zinke,SPD,Walsrode,,"https://de.wikipedia.org/wiki/Datei:Zinke,_Sebastian.jpg",https://de.wikipedia.org/wiki/Sebastian_Zinke_(Politiker)
