Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Anja Müller,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:Landtagsprojekt_Th%C3%BCringen_2016_Anja_M%C3%BCller_IMG_9815_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Anja_M%C3%BCller_(Politikerin)
Olaf Müller,GRÜNE,Landesliste,,https://de.wikipedia.org/wiki/Datei:Landtagsprojekt_Th%C3%BCringen_Olaf_M%C3%BCller_by_Olaf_Kosinsky-2.jpg,https://de.wikipedia.org/wiki/Olaf_M%C3%BCller_(Politiker)
Babett Pfefferlein,GRÜNE,Landesliste,am 18. März 2020 nachgerückt für Dirk Adams,https://de.wikipedia.org/wiki/Datei:Landtagsprojekt_Th%C3%BCringen_2016_Babett_Pfefferlein_IMG_9911_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Babett_Pfefferlein
Ralf Plötner,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Ralf_Pl%C3%B6tner
Bodo Ramelow,LINKE,Erfurt III,,https://de.wikipedia.org/wiki/Datei:2019-10-27_Wahlabend_Th%C3%BCringen_by_Sandro_Halank%E2%80%9357.jpg,https://de.wikipedia.org/wiki/Bodo_Ramelow
Daniel Reinhardt,LINKE,Gera I,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Daniel_Reinhardt
Astrid Rothe-Beinlich,GRÜNE,Landesliste,Landtagsvizepräsidentin (bis 13. Mai 2020) Fraktionsvorsitzende (ab 18. März 2020),https://de.wikipedia.org/wiki/Datei:Landtagsprojekt_Th%C3%BCringen_2016_Astrid_Rothe-Beinlich_IMG_9916_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Astrid_Rothe-Beinlich
Thomas Rudy,AfD,Altenburger Land I,,https://de.wikipedia.org/wiki/Datei:Thomas_Rudy.jpg,https://de.wikipedia.org/wiki/Thomas_Rudy
Christian Schaft,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Christian_Schaft
Stefan Schard,CDU,Kyffhäuserkreis I – Eichsfeld III,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Stefan_Schard
