Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Cornelia Ernst,LINKE,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:4082784206_cornelia_ernst_crop.jpg,https://de.wikipedia.org/wiki/Cornelia_Ernst
Engin Eroglu,FW,Bundesgebiet,,"https://de.wikipedia.org/wiki/Datei:Engin_Eroglu,_Landesvorsitzender_FREIE_W%C3%84HLER_Hessen.jpg",https://de.wikipedia.org/wiki/Engin_Eroglu
Ismail Ertug,SPD,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Ertug_Ismail_Kandidatenfoto_klein.jpg,https://de.wikipedia.org/wiki/Ismail_Ertug
Markus Ferber,CSU,Bayern,,"https://de.wikipedia.org/wiki/Datei:Ferber,_Markus-1305.jpg",https://de.wikipedia.org/wiki/Markus_Ferber
Nicolaus Fest,AfD,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Silver_-_replace_this_image_male.svg,https://de.wikipedia.org/wiki/Nicolaus_Fest
Romeo Franz,GRÜNE,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Silver_-_replace_this_image_male.svg,https://de.wikipedia.org/wiki/Romeo_Franz
Daniel Freund,GRÜNE,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Daniel_Freund.jpg,https://de.wikipedia.org/wiki/Daniel_Freund
Michael Gahler,CDU,Hessen,,https://de.wikipedia.org/wiki/Datei:Michael_Gahler_MEP_2.jpg,https://de.wikipedia.org/wiki/Michael_Gahler
Evelyne Marie-Thérèse Gebhardt,SPD,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Evelyne_Gebhardt_2009.png,https://de.wikipedia.org/wiki/Evelyne_Gebhardt
Alexandra Geese,GRÜNE,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Silver_-_replace_this_image_female.svg,https://de.wikipedia.org/wiki/Alexandra_Geese
Jens Geier,SPD,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Jens_Geier_MEP_1.jpg,https://de.wikipedia.org/wiki/Jens_Geier
Helmut Geuking,FAM,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Silver_-_replace_this_image_male.svg,https://de.wikipedia.org/wiki/Helmut_Geuking
Sven Giegold,GRÜNE,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Sven_Giegold_Oxford.JPG,https://de.wikipedia.org/wiki/Sven_Giegold
Jens Gieseke,CDU,Niedersachsen,,https://de.wikipedia.org/wiki/Datei:Silver_-_replace_this_image_male.svg,https://de.wikipedia.org/wiki/Jens_Gieseke
