Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Andreas Schumann,CDU,13 Magdeburg IV,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_6075_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Andreas_Schumann_(Politiker)
Ulrich Siegmund,AfD,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Ulrich_Siegmund
Verena Späthe,SPD,Landesliste,am 15. August 2016 nachgerückt für Nadine Hampel[19],https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_5971_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Verena_Sp%C3%A4the
Marcus Spiegelberg,AfD,43 Weißenfels,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Marcus_Spiegelberg
Holger Stahlknecht,CDU,08 Wolmirstedt,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_6094_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Holger_Stahlknecht
Andreas Steppuhn,SPD,Landesliste,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_5881_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Andreas_Steppuhn
Sebastian Striegel,GRÜNE,Landesliste,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_5953_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Sebastian_Striegel
Daniel Sturm,CDU,42 Naumburg,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_6046_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Daniel_Sturm_(Politiker)
Ulrich Thomas,CDU,30 Quedlinburg,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_6084_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Ulrich_Thomas
Hans-Thomas Tillschneider,AfD,34 Bad Dürrenberg-Saalekreis,,https://de.wikipedia.org/wiki/Datei:Hans-Thomas_Tillschneider.jpg,https://de.wikipedia.org/wiki/Hans-Thomas_Tillschneider
Marco Tullner,CDU,36 Halle II,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_6125_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Marco_Tullner
Daniel Wald,AfD,Landesliste,am 16. April 2018 nachgerückt für Andreas Mrosek[20],https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Daniel_Wald
Lars-Jörn Zimmer,CDU,Landesliste,am 17. Mai 2016 nachgerückt für Edwina Koch-Kupfer[21],https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_6071_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Lars-J%C3%B6rn_Zimmer
Dagmar Zoschke,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_5872_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Dagmar_Zoschke
