Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Andrea Kersten,fraktionslos,,"am 29. September 2017 aus der AfD-Fraktion ausgetreten,[1] Übertritt zu Die blaue Partei",https://de.wikipedia.org/wiki/Datei:Andrea_Kersten_(AfD)_Landtagsprojekt_Sachsen_IMG_9295_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Andrea_Kersten
Jörg Kiesewetter,CDU,Nordsachsen 2,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/J%C3%B6rg_Kiesewetter
Svend-Gunnar Kirmes,CDU,Leipzig Land 3,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Svend-Gunnar_Kirmes
Hanka Kliese,SPD,,,https://de.wikipedia.org/wiki/Datei:MJK21345_Hanka_Kliese.jpg,https://de.wikipedia.org/wiki/Hanka_Kliese
Anja Klotzbücher,LINKE,,,https://de.wikipedia.org/wiki/Datei:Anja_Klotzb%C3%BCcher_2016-pic2.jpg,https://de.wikipedia.org/wiki/Anja_Klotzb%C3%BCcher
Kerstin Köditz,LINKE,,,https://de.wikipedia.org/wiki/Datei:Kerstin_K%C3%B6ditz_Landtag_Sachsen_by_Stepro_IMG_1783_LR50.jpg,https://de.wikipedia.org/wiki/Kerstin_K%C3%B6ditz
Petra Köpping,SPD,,,https://de.wikipedia.org/wiki/Datei:2016-12-15_Petra_K%C3%B6pping_(Landtagsprojekt_Sachsen)_by_Sandro_Halank%E2%80%934.jpg,https://de.wikipedia.org/wiki/Petra_K%C3%B6pping
Heiko Kosel,LINKE,,nachgerückt am 16. November 2015 für Annekatrin Klepsch,https://de.wikipedia.org/wiki/Datei:2013-12-17_-_Heiko_Kosel_-_S%C3%A4chsischer_Landtag_-_1907.jpg,https://de.wikipedia.org/wiki/Heiko_Kosel
Gernot Krasselt,CDU,Mittelsachsen 1,,https://de.wikipedia.org/wiki/Datei:2013-12-17_-_Gernot_Krasselt_-_S%C3%A4chsischer_Landtag_-_1833.jpg,https://de.wikipedia.org/wiki/Gernot_Krasselt
Carmen Krüger,CDU,,nachgerückt am 1. August 2019 für Sven Liebhauser,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Carmen_Kr%C3%BCger
Daniela Kuge,CDU,Meißen 3,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Daniela_Kuge
Frank Kupfer,CDU,Nordsachsen 3,,https://de.wikipedia.org/wiki/Datei:Frank_Kupfer_-_WK_36_(2014).jpg,https://de.wikipedia.org/wiki/Frank_Kupfer
Simone Lang,SPD,,,https://de.wikipedia.org/wiki/Datei:2016-12-15_Simone_Lang_(Landtagsprojekt_Sachsen)_by_Sandro_Halank.jpg,https://de.wikipedia.org/wiki/Simone_Lang_(Politikerin)
Kerstin Lauterbach,LINKE,,,https://de.wikipedia.org/wiki/Datei:Kerstin_Lauterbach_2014.jpg,https://de.wikipedia.org/wiki/Kerstin_Lauterbach
Heinz Lehmann,CDU,Görlitz 3,,"https://de.wikipedia.org/wiki/Datei:Heinz_Lehmann,_MdL_Sachsen_IMG_1382_LR7,5_by_Stepro.jpg",https://de.wikipedia.org/wiki/Heinz_Lehmann_(Politiker)
Cora Lesch,CDU,,nachgerückt am 1. August 2019 für Octavian Ursu,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Cora_Lesch
Valentin Lippmann,GRÜNE,,,https://de.wikipedia.org/wiki/Datei:Valentin_Lippmann_Portr%C3%A4t_(M%C3%A4rz_2014).jpg,https://de.wikipedia.org/wiki/Valentin_Lippmann
Gerd Lippold,GRÜNE,,,https://de.wikipedia.org/wiki/Datei:2016-12-15_Gerd_Lippold_(Landtagsprojekt_Sachsen)_by_Sandro_Halank%E2%80%933.jpg,https://de.wikipedia.org/wiki/Gerd_Lippold
Jan Löffler,CDU,Zwickau 2,,https://de.wikipedia.org/wiki/Datei:2013-12-17_-_Jan_L%C3%B6ffler_-_S%C3%A4chsischer_Landtag_-_1772.jpg,https://de.wikipedia.org/wiki/Jan_L%C3%B6ffler
Geert Mackenroth,CDU,Meißen 1,,https://de.wikipedia.org/wiki/Datei:Geert_Mackenroth_(CDU)_Landtagsprojekt_Sachsen_IMG_9365_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Geert_Mackenroth
Claudia Maicher,GRÜNE,,,https://de.wikipedia.org/wiki/Datei:Claudia_Maicher_Portr%C3%A4t_(2014).jpg,https://de.wikipedia.org/wiki/Claudia_Maicher
Holger Mann,SPD,,,https://de.wikipedia.org/wiki/Datei:2013-12-17_-_Holger_Mann_-_S%C3%A4chsischer_Landtag_-_1929.jpg,https://de.wikipedia.org/wiki/Holger_Mann
Jörg Markert,CDU,,nachgerückt am 1. November 2018 für Stanislaw Tillich,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/J%C3%B6rg_Markert
Katja Meier,GRÜNE,,nachgerückt im September 2015 für Eva Jähnigen,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Katja_Meier
Uta-Verena Meiwald,LINKE,,,https://de.wikipedia.org/wiki/Datei:Uta-Verena_Meiwald_(Martin_Rulsch)_2.jpg,https://de.wikipedia.org/wiki/Uta-Verena_Meiwald
Stephan Meyer,CDU,Görlitz 4,,https://de.wikipedia.org/wiki/Datei:Stephan_Meyer_(Martin_Rulsch)_2.jpg,https://de.wikipedia.org/wiki/Stephan_Meyer_(Politiker)
Jens Michel,CDU,Sächsische Schweiz-Osterzgebirge 4,,https://de.wikipedia.org/wiki/Datei:Jens_Michel_(Martin_Rulsch)_2.jpg,https://de.wikipedia.org/wiki/Jens_Michel
Aloysius Mikwauschk,CDU,Bautzen 2,,https://de.wikipedia.org/wiki/Datei:2013-12-17_-_Aloysius_Mikwauschk_-_S%C3%A4chsischer_Landtag_-_1899.jpg,https://de.wikipedia.org/wiki/Aloysius_Mikwauschk
Martin Modschiedler,CDU,Dresden 4,,https://de.wikipedia.org/wiki/Datei:2013-12-17_-_Martin_Modschiedler_-_S%C3%A4chsischer_Landtag_-_1274.jpg,https://de.wikipedia.org/wiki/Martin_Modschiedler
Kirsten Muster,fraktionslos,,"am 26. September 2017 aus der AfD-Fraktion ausgetreten, Übertritt zu Die blaue Partei",https://de.wikipedia.org/wiki/Datei:2016-12-15_Dr._Kirsten_Muster_(Landtagsprojekt_Sachsen)_by_Sandro_Halank.jpg,https://de.wikipedia.org/wiki/Kirsten_Muster
Juliane Nagel,LINKE,Leipzig 2,,https://de.wikipedia.org/wiki/Datei:Juliane_Nagel_2016_by_Jenny_Paul.jpg,https://de.wikipedia.org/wiki/Juliane_Nagel
Luise Neuhaus-Wartenberg,LINKE,,,https://de.wikipedia.org/wiki/Datei:Luise_Neuhaus-Wartenberg.jpg,https://de.wikipedia.org/wiki/Luise_Neuhaus-Wartenberg
Dagmar Neukirch,SPD,,,https://de.wikipedia.org/wiki/Datei:Dagmar_Neukirch_(Martin_Rulsch)_SPD_1.jpg,https://de.wikipedia.org/wiki/Dagmar_Neukirch
Kerstin Nicolaus,CDU,Zwickau 1,,https://de.wikipedia.org/wiki/Datei:2013-12-17_-_Kerstin_Nicolaus_-_S%C3%A4chsischer_Landtag_-_1755.jpg,https://de.wikipedia.org/wiki/Kerstin_Nicolaus
Andreas Nowak,CDU,Leipzig 3,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Andreas_Nowak_(Politiker)
Gerald Otto,CDU,Zwickau 3,,https://de.wikipedia.org/wiki/Datei:2013-12-17_-_Gerald_Otto_-_S%C3%A4chsischer_Landtag_-_1561.jpg,https://de.wikipedia.org/wiki/Gerald_Otto
Albrecht Pallas,SPD,,,https://de.wikipedia.org/wiki/Datei:2016-12-15_Albrecht_Pallas_(Landtagsprojekt_Sachsen)_by_Sandro_Halank%E2%80%933.jpg,https://de.wikipedia.org/wiki/Albrecht_Pallas
Dirk Panter,SPD,,,https://de.wikipedia.org/wiki/Datei:Dirk_Panter_2016_by_Jenny_Paul.jpg,https://de.wikipedia.org/wiki/Dirk_Panter
Peter Patt,CDU,Chemnitz 1,,https://de.wikipedia.org/wiki/Datei:Peter_Patt_Landtag_Sachsen_by_Stepro_IMG_1779_LR50.jpg,https://de.wikipedia.org/wiki/Peter_Patt
Mario Pecher,SPD,,,https://de.wikipedia.org/wiki/Datei:Mario_Pecher_Landtag_Sachsen_by_Stepro_IMG_1635_LR50.jpg,https://de.wikipedia.org/wiki/Mario_Pecher
Frauke Petry,fraktionslos,,"am 26. September 2017 aus der AfD-Fraktion ausgetreten, Übertritt zu Die blaue Partei, seit Oktober 2017 zudem Mitglied des Bundestages",https://de.wikipedia.org/wiki/Datei:2016-05-13_Frauke_Petry_5372.JPG,https://de.wikipedia.org/wiki/Frauke_Petry
Janina Pfau,LINKE,,,https://de.wikipedia.org/wiki/Datei:MJK21152_Janina_Pfau.jpg,https://de.wikipedia.org/wiki/Janina_Pfau
Juliane Pfeil-Zabel,SPD,,,https://de.wikipedia.org/wiki/Datei:MJK20771_Juliane_Pfeil-Zabel.jpg,https://de.wikipedia.org/wiki/Juliane_Pfeil-Zabel
Jana Pinka,LINKE,,,https://de.wikipedia.org/wiki/Datei:2013-12-17_-_Jana_Pinka_-_S%C3%A4chsischer_Landtag_-_1622.jpg,https://de.wikipedia.org/wiki/Jana_Pinka
Christian Piwarz,CDU,Dresden 2,,https://de.wikipedia.org/wiki/Datei:Christian_Piwarz_by_Stepro_IMG_1416_LR50.jpg,https://de.wikipedia.org/wiki/Christian_Piwarz
