Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Eva Gottstein,FW,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Gottstein_Portr%C3%A4t.png,https://de.wikipedia.org/wiki/Eva_Gottstein
Richard Graupner,AfD,Unterfranken,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Richard_Graupner
Alfred Grob,CSU,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Alfred_Grob
Harald Güller,SPD,Schwaben,,https://de.wikipedia.org/wiki/Datei:7909ri-Harald_Gueller.jpg,https://de.wikipedia.org/wiki/Harald_G%C3%BCller
Petra Guttenberger,CSU,Mittelfranken,,https://de.wikipedia.org/wiki/Datei:8154ri-Petra_Guttenberger.jpg,https://de.wikipedia.org/wiki/Petra_Guttenberger
Martin Hagen,FDP,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Martin_Hagen_.jpg,"https://de.wikipedia.org/wiki/Martin_Hagen_(Politiker,_1981)"
Ingo Hahn,AfD,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Ingo_Hahn
Volkmar Halbleib,SPD,Unterfranken,,https://de.wikipedia.org/wiki/Datei:8256ri-Volkmar_Halbleib.jpg,https://de.wikipedia.org/wiki/Volkmar_Halbleib
Joachim Hanisch,FW,Oberpfalz,,https://de.wikipedia.org/wiki/Datei:7936ri-Joachim_Hanisch.jpg,https://de.wikipedia.org/wiki/Joachim_Hanisch
Ludwig Hartmann,GRÜNE,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Ludwig_Hartmann_2013.jpg,"https://de.wikipedia.org/wiki/Ludwig_Hartmann_(Politiker,_1978)"
Wolfgang Hauber,FW,Mittelfranken,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Wolfgang_Hauber
Christina Haubrich,GRÜNE,Schwaben,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Christina_Haubrich
Johann Häusler,FW,Schwaben,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Johann_H%C3%A4usler
Uli Henkel,AfD,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Uli_Henkel
Hans Herold,CSU,Mittelfranken,,https://de.wikipedia.org/wiki/Datei:8121ri-Hans_Herold.jpg,https://de.wikipedia.org/wiki/Hans_Herold_(Politiker)
Florian Herrmann,CSU,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Florian_Herrmann.jpg,https://de.wikipedia.org/wiki/Florian_Herrmann
