"uuid","category","group","Name","Fraktion","Wahlkreis","Kommentar","Bild","Wikipedia.URL","Geschlecht","Twitter_screen_name","Twitter_id","last_modified_time","last_modified_user","modified_at","modified_by","tags"
"cf4a3a35-f9e0-4ec3-96c9-97f39eb43d29","Parlamentarier","Landtag Mecklenburg-Vorpommern","Dagmar Kaselitz","SPD","Landesliste","am 28. November 2019 für Mathias Brodkorb nachgerückt","https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg","https://de.wikipedia.org/wiki/Dagmar_Kaselitz","weiblich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"a12747a0-a49f-4bdb-94ab-ad0ed7bd6ce2","Parlamentarier","Landtag Mecklenburg-Vorpommern","Holger Kliewe","CDU","33 (Vorpommern-Rügen IV)","","https://de.wikipedia.org/wiki/Datei:2017-05-18_-_Holger_Kliewe_-_1577.jpg","https://de.wikipedia.org/wiki/Holger_Kliewe","männlich","BauernhofKliewe",304524736,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"138b0945-d0d5-4478-bbc8-fb5cbeda5338","Parlamentarier","Landtag Mecklenburg-Vorpommern","Karsten Kolbe","LINKE","Landesliste","","https://de.wikipedia.org/wiki/Datei:18-05-2017-Karsten_Kolbe-JonasR.jpg","https://de.wikipedia.org/wiki/Karsten_Kolbe",NA,NA,NA,NA,NA,2021-02-23 20:38:11,"admin",""
"ff5c7015-8f96-48f8-859e-b93ff92f99cf","Parlamentarier","Landtag Mecklenburg-Vorpommern","Torsten Koplin","LINKE","Landesliste","","https://de.wikipedia.org/wiki/Datei:18-05-2017-Torsten_Koplin-JonasR.jpg","https://de.wikipedia.org/wiki/Torsten_Koplin","männlich","torstenkoplin",61737879,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"2ed6f1b9-b2be-445e-9980-2d37c37ce8ea","Parlamentarier","Landtag Mecklenburg-Vorpommern","Nikolaus Kramer","AfD","Landesliste","Fraktionsvorsitzender seit dem 10. Oktober 2017","https://de.wikipedia.org/wiki/Datei:18-05-2017-Nikolaus_Kramer-JonasR.jpg","https://de.wikipedia.org/wiki/Nikolaus_Kramer","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"f39d81cc-0665-45bc-b596-bdcdf82338f8","Parlamentarier","Landtag Mecklenburg-Vorpommern","Eva-Maria Kröger","LINKE","Landesliste","","https://de.wikipedia.org/wiki/Datei:18-05-2017-Eva-Maria_Kr%C3%B6ger-JonasR.jpg","https://de.wikipedia.org/wiki/Eva-Maria_Kr%C3%B6ger","weiblich","eva_kroeger",762404056576950272,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"5524478c-a379-4a16-b6c0-ec0ffbbb1c2f","Parlamentarier","Landtag Mecklenburg-Vorpommern","Jörg Kröger","AfD","Landesliste","","https://de.wikipedia.org/wiki/Datei:2017-05-18_-_J%C3%B6rg_Kr%C3%B6ger_-_1515.jpg","https://de.wikipedia.org/wiki/J%C3%B6rg_Kr%C3%B6ger","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"69ab7dc4-e6c0-47ac-9eba-6ca62125ea78","Parlamentarier","Landtag Mecklenburg-Vorpommern","Thomas Krüger","SPD","14 (Mecklenburgische Seenplatte II)","Fraktionsvorsitzender","https://de.wikipedia.org/wiki/Datei:18-05-2017-Thomas_Kr%C3%BCger-JonasR.jpg","https://de.wikipedia.org/wiki/Thomas_Kr%C3%BCger_(Politiker,_1969)","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"354e720c-4251-4477-9486-38a4a21b44c3","Parlamentarier","Landtag Mecklenburg-Vorpommern","Karen Larisch","LINKE","Landesliste","","https://de.wikipedia.org/wiki/Datei:18-05-2017-Karen_Larisch-JonasR.jpg","https://de.wikipedia.org/wiki/Karen_Larisch","weiblich","larisch_karen",3226081059,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"35461de8-6606-413e-a6dd-71d75428712b","Parlamentarier","Landtag Mecklenburg-Vorpommern","Burkhard Lenz","CDU","34 (Vorpommern-Rügen V)","","https://de.wikipedia.org/wiki/Datei:Burkhard_Lenz.jpg","https://de.wikipedia.org/wiki/Burkhard_Lenz","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"5799954c-dd4c-4ae9-95c4-e7f55151bd33","Parlamentarier","Landtag Mecklenburg-Vorpommern","Dirk Lerche","AfD","Landesliste","","https://de.wikipedia.org/wiki/Datei:2017-05-18_-_Dirk_Lerche_-_1439.jpg","https://de.wikipedia.org/wiki/Dirk_Lerche","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"8570c639-7eb1-4311-b943-928442c771d6","Parlamentarier","Landtag Mecklenburg-Vorpommern","Egbert Liskow","CDU","Landesliste","","https://de.wikipedia.org/wiki/Datei:20130619_Egbert_Liskow_0024.JPG","https://de.wikipedia.org/wiki/Egbert_Liskow","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"57ad7995-ab4b-4af6-9244-6505d91d646d","Parlamentarier","Landtag Mecklenburg-Vorpommern","Franz-Robert Liskow","CDU","13 (Mecklenburgische Seenplatte I – Vorpommern-Greifswald I)","","https://de.wikipedia.org/wiki/Datei:18-05-2017-Franz-Robert_Liskow-JonasR.jpg","https://de.wikipedia.org/wiki/Franz-Robert_Liskow","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"7d5d591a-81b0-4a1b-84f0-5f3f43c91fe4","Parlamentarier","Landtag Mecklenburg-Vorpommern","Matthias Manthei","CDU","29 (Vorpommern-Greifswald II)","Austritt aus der AfD-Fraktion am 25. September 2017; Eintritt in die CDU-Fraktion am 1. Oktober 2019","https://de.wikipedia.org/wiki/Datei:2019-03-13_Matthias_Manthei_Landtag_Mecklenburg-Vorpommern_6003.jpg","https://de.wikipedia.org/wiki/Matthias_Manthei","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"d1ec3a55-7fa9-48bd-ac50-a8e82d2033da","Parlamentarier","Landtag Mecklenburg-Vorpommern","Ralf Mucha","SPD","4 (Hansestadt Rostock I)","","https://de.wikipedia.org/wiki/Datei:20130620_Ralf_Mucha_0413.JPG","https://de.wikipedia.org/wiki/Ralf_Mucha","männlich","ralfmucha",2966339177,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
